Time (sec),Absolute load value (%),Absolute throttle position (%),Ambient air temperature (F),Barometric pressure (inHg),Calculated load value (%),Commanded fuel rail pressure A (inHg),Engine coolant temperature (F),Engine RPM (RPM),Fuel level input (%),Fuel rail pressure (psi),Fuel/Air commanded equivalence ratio,Intake air temperature (F),Intake manifold absolute pressure (inHg),Long term fuel % trim - Bank 1 (%),Mass air flow rate (lb/min),Vehicle speed (MPH),Acceleration (mph/s),Fuel rate (gal/hr),Instant fuel economy (MPG)
525.903,38.43137,23.52941,71.6,29.8254,44.31372,2070.06,188.6,2158.75,81.17647,1009.463,0.992348,71.6,25.69119,7.8125,2.051973,44.73873,-0.625120724,1.374503,32.54903
526.958,38.82353,23.13725,71.6,29.5301,43.92157,2052.342,188.6,2128.5,67.84314,1009.463,0.9918905,71.6,27.16769,7.8125,1.964655,44.11736,-0.588976303,1.31484,33.5534
527.954,64.70588,30.58824,71.6,29.5301,76.47059,4175.556,188.6,2138.75,67.84314,2094.345,0.9896945,71.6,27.16769,7.8125,2.766393,43.49598,-0.623875502,1.852255,23.48272
528.96,67.05882,29.41176,71.6,29.5301,69.80392,3466.834,188.6,2156,67.84314,1390.912,0.9912195,71.6,25.10059,7.8125,3.531087,44.11736,0.617673956,2.369507,18.61879
529.893,29.80392,20.39216,71.6,29.5301,32.94118,1683.216,188.6,2147.25,67.84314,810.7609,0.989054,71.6,22.14758,7.8125,1.356075,44.73873,0.665991426,0.9085829,49.24012
531.028,31.37255,13.33333,71.6,29.5301,32.15686,1547.377,188.6,1556,67.84314,855.7227,0.98759,71.6,25.69119,7.8125,2.034774,44.11736,-0.547462555,1.366302,32.2896
531.975,32.54902,12.94118,71.6,29.5301,29.80392,1154.627,188.6,1507,67.84314,509.0825,0.98271,71.6,13.28854,7.8125,0.910224,44.11736,0,0.6120998,72.07542
533.445,23.13725,15.29412,71.6,29.5301,28.23529,1133.956,188.6,1296.5,67.84314,607.7081,0.988871,73.4,21.55697,7.8125,1.074276,43.49598,-0.422707483,0.7260076,59.91119
534.505,29.01961,16.47059,71.6,29.5301,35.68628,1308.183,188.6,1276.75,67.84314,583.0517,0.986065,73.4,13.87915,7.8125,0.963144,43.49598,0,0.646848,67.24297
535.472,14.11765,12.54902,71.6,29.5301,16.07843,885.903,188.6,1284.25,67.84314,453.9681,0.9928055,73.4,8.563729,7.8125,0.242109,44.11736,0.642585315,0.1630632,270.5536
536.417,16.86275,13.72549,71.6,29.5301,21.17647,885.903,188.6,1288,67.84314,433.6628,0.992531,73.4,13.28854,7.8125,0.537138,44.11736,0,0.3593125,122.7827
537.769,21.96078,14.5098,71.6,29.5301,27.84314,1042.412,188.6,1304.25,70.98039,509.0825,0.9906705,75.2,11.22144,7.8125,0.717066,44.11736,0,0.4798061,91.94831
538.738,10.98039,11.76471,71.6,29.5301,14.11765,885.903,188.6,1282.5,70.98039,453.9681,1.000003,75.2,6.201321,7.8125,0.182574,45.3601,1.28249742,0.1223941,370.607
539.912,10.58823,11.37255,71.6,29.5301,13.33333,885.903,188.6,1283.75,70.98039,468.4719,1.000003,75.2,6.201321,1.5625,0.244755,45.3601,0,0.1625477,279.0572
540.96,10.58823,11.76471,71.6,29.5301,13.33333,885.903,188.6,1294.75,70.98039,484.4261,1.000003,75.2,5.610719,1.5625,0.273861,45.98147,0.592910305,0.1818777,252.8154
542.071,10.58823,11.76471,71.6,29.5301,13.33333,885.903,188.6,1283.5,70.98039,493.1283,1.000003,78.8,5.610719,1.5625,0.269892,45.3601,-0.559288929,0.1792417,253.0666
543.036,10.19608,11.37255,71.6,29.5301,13.33333,885.903,188.6,1274.25,70.98039,503.2809,1.000003,78.8,5.90602,1.5625,0.272538,45.3601,0,0.180999,250.6096
543.929,10.58823,11.37255,71.6,29.5301,13.33333,885.903,188.6,1282,70.98039,509.0825,1.000003,78.8,5.610719,1.5625,0.261954,44.73873,-0.695823068,0.1739699,257.1635
544.817,10.58823,11.37255,71.6,29.5301,13.33333,885.903,188.6,1283,70.98039,513.4336,1.000003,78.8,5.90602,1.5625,0.267246,45.3601,0.699740991,0.1774845,255.5722
546.171,10.58823,11.37255,71.6,29.5301,13.33333,885.903,188.6,1274.75,70.98039,519.2351,1.000003,78.8,5.610719,1.5625,0.259308,45.3601,0,0.1722127,263.3958
547.127,10.58823,11.76471,71.6,29.5301,15.29412,885.903,188.6,1315.25,70.98039,443.8155,1.000003,78.8,10.92614,1.5625,0.269892,44.73873,-0.649968619,0.1792417,249.5999
548.383,19.21569,14.90196,71.6,29.5301,25.09804,950.8692,188.6,1343.25,92.94118,488.7772,0.905423,78.8,12.99324,7.8125,0.639009,45.3601,0.494721338,0.4243812,106.8853
549.373,16.07843,11.37255,71.6,29.5301,16.47059,885.903,188.6,1360.5,92.94118,443.8155,0.9053925,78.8,7.677826,7.8125,0.605934,46.60284,1.255292929,0.4444516,104.8547
550.589,11.76471,12.54902,71.6,29.5301,13.72549,885.903,188.6,1368.75,92.94118,433.6628,0.90524,80.6,7.087224,7.8125,0.411453,47.22421,0.510995066,0.3018103,156.4699
551.566,10.98039,12.54902,71.6,29.5301,13.33333,885.903,188.6,1324,92.94118,433.6628,0.9052705,80.6,6.201321,7.8125,0.369117,47.22421,0,0.2708015,174.3868
552.474,10.58823,11.37255,71.6,29.5301,12.94118,885.903,188.6,1284.25,92.94118,464.1208,1.000003,80.6,5.610719,1.5625,0.213003,46.60284,-0.684328194,0.1562637,298.2321
553.317,10.98039,12.54902,71.6,29.5301,13.72549,885.903,188.6,1268.25,92.94118,429.3117,0.905179,80.6,7.382525,1.5625,0.240786,45.98147,-0.737093713,0.1599118,287.5428
554.289,11.37255,12.54902,71.6,29.5301,14.11765,885.903,188.6,1251.25,92.94118,449.617,0.90524,80.6,6.791923,1.5625,0.391608,44.73873,-1.278539095,0.2873213,155.7098
555.163,11.37255,11.76471,71.6,29.5301,13.72549,885.903,188.6,1221.5,92.94118,443.8155,1.000003,80.6,5.90602,1.5625,0.21168,44.11736,-0.710949657,0.1552983,284.0813
556.033,11.37255,12.15686,71.6,29.5301,12.94118,885.903,188.6,1204,92.94118,429.3117,1.000003,80.6,6.791923,1.5625,0.259308,42.87461,-1.428448276,0.1722127,248.9632
556.974,10.58823,12.54902,71.6,29.5301,13.72549,885.903,188.6,1330.5,92.94118,424.9606,0.905179,80.6,7.677826,1.5625,0.328104,41.63187,-1.320658874,0.2179017,191.058
558.167,11.37255,12.15686,71.6,29.5301,12.54902,885.903,186.8,1379.25,60.39216,429.3117,0.9052095,80.6,8.268428,7.8125,0.521262,41.0105,-0.520846605,0.3824479,107.2316
558.998,18.03922,14.5098,71.6,29.5301,22.7451,885.903,186.8,1348,60.39216,453.9681,0.9052095,80.6,12.10734,7.8125,0.617841,39.76776,-1.495475331,0.4532923,87.73094
559.931,22.35294,15.29412,71.6,29.5301,29.80392,1213.687,186.8,1350.5,60.39216,657.0209,0.904752,80.6,18.30866,7.8125,0.863919,39.14639,-0.665991426,0.6338326,61.76139
560.835,27.45098,16.47059,71.6,29.5301,35.29412,1373.15,186.8,1332.75,60.39216,687.4789,0.902556,80.6,20.96637,7.8125,0.940653,38.52501,-0.687367257,0.6904792,55.79461
562.02,30.58824,17.2549,71.6,29.5301,39.60784,1686.169,186.8,1329.5,60.39216,935.4934,0.9013055,78.8,28.05359,7.8125,1.063692,37.90364,-0.524362869,0.7826948,48.42711
562.982,41.56863,26.27451,71.6,29.5301,56.07843,2285.63,186.8,1312,60.39216,1132.745,0.9920735,78.8,28.9395,7.8125,1.192023,37.90364,0,0.8783413,43.15366
564.04,55.29412,26.66667,71.6,29.5301,80.39216,2634.085,186.8,1324.25,60.39216,1327.095,0.9950625,78.8,26.57709,7.8125,1.694763,37.90364,0,1.134529,33.40913
564.892,66.27451,25.09804,71.6,29.5301,84.31373,2642.944,186.8,1328.25,60.39216,1292.286,0.9970145,78.8,26.28179,7.8125,2.083725,37.90364,0,1.390723,27.25463
566.12,66.27451,25.88235,71.6,29.5301,94.11765,2669.521,186.8,1339.75,60.39216,1292.286,0.996313,75.2,28.9395,12.5,2.030805,38.52501,0.506001629,1.35275,28.47904
567.04,78.82353,36.07843,71.6,29.5301,98.43137,2693.145,186.8,1355.75,60.39216,1356.103,0.9968315,75.2,29.5301,12.5,2.972781,38.52501,0,1.981608,19.44129
568.375,79.21568,38.03922,71.6,29.5301,98.82353,2722.675,186.8,1374,74.5098,1335.798,0.996618,75.2,30.1207,12.5,2.197503,39.14639,0.465453184,1.464058,26.73827
569.496,80.39216,40.39216,71.6,29.5301,99.60784,2778.782,186.8,1401.5,74.5098,1390.912,0.996313,75.2,29.2348,12.5,1.969947,40.38913,1.108599465,1.312733,30.7672
570.422,81.17647,42.35294,71.6,29.5301,99.21568,2805.36,186.8,1407.5,74.5098,1405.416,0.9961605,73.4,29.5301,12.5,1.832355,40.38913,0,1.221418,33.06739
571.444,81.56863,42.35294,71.6,29.5301,98.43137,2814.219,186.8,1428,74.5098,1425.721,0.9959775,73.4,27.46299,12.5,2.410506,41.0105,0.607994129,1.607051,25.51911
572.47,50.19608,16.47059,71.6,29.5301,40.39216,1009.929,186.8,1413.25,74.5098,667.1736,0.9936595,73.4,7.382525,1.5625,2.193534,41.63187,0.605623782,1.462667,28.46298
573.488,9.019608,10.98039,71.6,29.5301,12.94118,885.903,186.8,1345.5,74.5098,622.2119,1.000003,73.4,5.610719,1.5625,0.276507,41.0105,-0.610383104,0.1848073,221.9095
575.214,10.19608,11.76471,71.6,29.5301,12.94118,885.903,186.8,1296.25,74.5098,638.166,1.000003,77,5.610719,1.5625,0.272538,39.14639,-1.080017381,0.180999,216.2795
575.938,10.19608,11.37255,71.6,29.5301,13.33333,885.903,186.8,1185.75,74.5098,662.8224,1.000003,77,5.90602,1.5625,0.244755,36.03953,-4.291243094,0.1625477,221.7167
576.725,10.19608,11.37255,71.6,29.5301,13.72549,885.903,186.8,1086.5,74.5098,667.1736,1.000003,77,6.201321,1.5625,0.232848,34.17542,-2.3686277,0.1546399,220.9999
577.836,10.58823,11.37255,71.6,29.5301,14.11765,885.903,186.8,1306.5,74.5098,681.6774,1.000003,77,5.610719,1.5625,0.236817,31.68993,-2.237164716,0.1572758,201.4927
579.142,10.19608,11.37255,71.6,29.5301,12.94118,885.903,186.8,1216.25,93.33334,687.4789,1.000003,78.8,5.610719,1.5625,0.25137,27.9617,-2.854693721,0.1669408,167.4947
579.86,12.94118,12.94118,71.6,29.5301,17.2549,885.903,186.8,1205.5,93.33334,379.9989,0.905118,78.8,12.40264,1.5625,0.365148,24.85485,-4.327089136,0.2425035,102.4927
580.759,22.7451,15.29412,71.6,29.5301,32.54902,1228.452,186.8,1182.5,93.33334,603.357,0.904996,78.8,17.71806,7.8125,0.642978,24.23348,-0.691179088,0.4717822,51.36581
581.473,25.88235,13.72549,71.6,29.5301,33.72549,1213.687,186.8,1176.25,93.33334,597.5555,0.903715,78.8,21.85227,7.8125,0.779247,24.23348,0,0.5718461,42.37762
582.533,47.05882,26.27451,71.6,29.5301,88.62745,2480.528,186.8,1230,93.33334,1208.164,0.9020985,77,28.6442,7.8125,2.410506,24.23348,0,1.771444,13.68007
583.325,74.5098,31.37255,71.6,29.5301,89.41177,2507.105,186.8,1260.5,93.33334,1257.477,0.9040505,77,28.6442,7.8125,2.057265,25.47622,1.569116162,1.514562,16.82085
584.16,37.2549,15.68627,71.6,29.5301,41.96078,1562.142,186.8,1272,93.33334,741.1428,0.993019,77,24.80528,7.8125,0.723681,26.09759,0.744155689,0.5316247,49.09025
585.28,41.17647,26.66667,71.6,29.5301,88.62745,2595.696,186.8,1322.5,93.33334,1292.286,0.99308,77,28.9395,7.8125,1.570401,26.09759,0,1.050277,24.8483
586.42,77.64706,34.5098,71.6,29.5301,97.64706,2654.756,186.8,1342.5,93.33334,1351.752,0.9977465,75.2,29.5301,12.5,2.221317,26.71896,0.545061404,1.485515,17.98633
587.165,79.21568,36.47059,71.6,29.5301,98.03922,2731.534,186.8,1370.5,93.33334,1361.904,0.997228,75.2,30.1207,12.5,3.065391,27.9617,1.668107383,2.040405,13.704
588.205,43.52941,27.05882,71.6,29.5301,54.90196,2303.348,186.8,1400.75,93.33334,1148.699,0.993629,75.2,27.46299,7.8125,2.27556,28.58307,0.597471154,1.51546,18.86099
588.93,50.19608,23.52941,71.6,29.5301,62.7451,2592.743,186.8,1412.5,93.33334,1267.63,0.994239,75.2,26.28179,7.8125,1.690794,28.58307,0,1.130101,25.2925
589.934,69.01961,28.23529,71.6,29.5301,89.41177,2805.36,186.8,1434.75,93.33334,1401.065,0.9955505,73.4,26.87239,12.5,2.350971,28.58307,0,1.570389,18.20127
590.705,61.96078,22.7451,71.6,29.5301,55.29412,2199.992,186.8,1424.5,93.33334,979.0047,0.9961605,73.4,18.30866,12.5,2.197503,29.20445,0.805940337,1.465942,19.92196
591.488,28.23529,15.29412,71.6,29.5301,31.37255,1464.693,186.8,1426.75,93.33334,1013.814,0.993202,73.4,28.05359,7.8125,0.62181,29.20445,0,0.414552,70.4482
592.527,54.11765,29.41176,71.6,29.5301,65.88235,2684.286,186.8,1423.5,93.33334,1327.095,0.9938425,73.4,27.75829,7.8125,2.021544,29.20445,0,1.35175,21.60492
593.94,51.76471,29.80392,71.6,29.5301,85.09804,2831.937,186.8,1430,93.33334,1345.95,0.9925005,73.4,28.05359,12.5,1.551879,29.20445,0,1.037029,28.16164
594.683,77.64706,30.58824,71.6,29.5301,92.54902,2855.561,186.8,1470,93.33334,1396.713,0.995581,73.4,25.98649,12.5,2.528253,29.82582,0.836298789,1.691767,17.62998
595.473,41.96078,24.70588,71.6,29.5301,52.54902,2409.656,186.8,1479.25,93.33334,1232.821,0.9932325,73.4,26.28179,7.8125,1.91835,29.82582,0,1.279682,23.30722
596.297,76.47059,32.94118,71.6,29.5301,97.25491,2955.963,186.8,1497.5,93.33334,1440.225,0.993263,73.4,29.5301,7.8125,2.410506,30.44719,0.754089806,1.611788,18.89032
598.354,82.35294,38.43137,71.6,29.5301,98.82353,3035.694,186.8,1546.5,93.33334,1549.003,0.9950625,71.6,28.9395,12.5,3.091851,31.06856,0.302075839,2.067307,15.02852
599.407,81.96078,50.19608,71.6,29.5301,98.82353,4429.515,186.8,2425.75,93.33334,2253.886,0.9946355,71.6,28.9395,12.5,3.804948,32.93267,1.7702849,2.539505,12.96815
600.18,88.23529,52.94118,71.6,29.5301,99.60784,4429.515,186.8,2506.75,93.33334,2204.574,0.9921955,71.6,29.8254,12.5,4.986387,34.17542,1.607697283,3.329452,10.26458
601.6,89.41177,57.64706,71.6,29.5301,100,4429.515,186.8,2668.25,93.33334,2163.963,0.990335,71.6,29.5301,12.5,6.543558,36.03953,1.312753521,4.379932,8.228331
602.756,90.98039,60,69.8,29.5301,95.29412,4429.515,186.8,2929.75,93.33334,2233.581,0.9898775,69.8,23.91938,12.5,7.134939,39.14639,2.687595156,4.784745,8.181499
603.499,49.41177,27.84314,69.8,29.5301,53.33333,3372.337,186.8,2976.75,93.33334,1812.972,0.9908535,69.8,26.28179,12.5,3.877713,41.63187,3.345195155,2.601626,16.00225
604.289,66.66666,33.72549,69.8,29.5301,82.74509,4429.515,186.8,2099.25,93.33334,2145.108,0.991616,69.8,29.5301,12.5,4.29975,42.25324,0.786544304,2.881937,14.66141
605.209,85.88235,45.4902,69.8,29.5301,98.82353,4429.515,186.8,2159,93.33334,2188.619,0.992836,69.8,28.6442,12.5,3.835377,43.49598,1.350804348,2.568711,16.933
606.173,87.45098,50.19608,68,29.5301,99.60784,4429.515,186.8,2220.25,93.33334,2208.925,0.992592,68,29.2348,12.5,5.441499,44.11736,0.644585062,3.639919,12.12042
607.112,86.27451,56.47059,68,29.5301,100,4429.515,186.8,2271,93.33334,2204.574,0.992104,68,28.9395,12.5,5.065767,45.3601,1.323471778,3.389418,13.38286
607.965,55.29412,30.19608,68,29.5301,62.35294,3254.217,186.8,2288.75,63.92157,1792.666,0.9926835,68,26.87239,12.5,3.091851,46.60284,1.456905041,2.069722,22.51647
609.163,59.60784,29.41176,68,29.5301,67.84314,3800.524,186.8,2313.75,63.92157,1946.406,0.991677,68,27.16769,12.5,3.291624,47.22421,0.518672788,2.202166,21.44444
610.052,64.31373,29.41176,68,29.5301,70.98039,4039.718,186.8,2330.75,63.92157,1975.414,0.9914025,68,26.28179,12.5,3.74409,47.84558,0.698953881,2.507418,19.08162
611.242,64.70588,29.80392,68,29.5301,72.15686,4084.013,186.8,2377.75,63.92157,2016.025,0.9896945,68,26.87239,12.5,3.648834,48.46695,0.522159664,2.444301,19.82855
612.031,62.7451,29.80392,68,29.5301,69.80392,3892.067,186.8,2398.75,63.92157,1975.414,0.9809715,68,27.16769,12.5,3.589299,49.08833,0.787553866,2.408569,20.3807
612.803,59.60784,28.62745,68,29.5301,63.92157,3266.029,186.8,2417,63.92157,1380.759,0.9849365,68,24.21468,12.5,3.5721,49.70969,0.804870466,2.418343,20.55527
614.062,44.70588,24.31373,68,29.5301,48.23529,2312.207,186.8,2408,63.92157,1118.241,0.9928665,68,26.28179,12.5,2.733318,49.70969,0,1.843031,26.97171
614.812,62.7451,29.01961,68,29.5301,72.54902,3026.835,186.8,1731.5,63.92157,1797.018,0.9895725,68,28.05359,12.5,2.79153,49.70969,0,1.867249,26.6219
615.596,78.82353,36.47059,68,29.5301,97.64706,3658.779,186.8,1735.25,63.92157,1778.163,0.992104,68,28.6442,12.5,3.459645,49.70969,0,2.321852,21.4095
616.408,80.78432,44.31372,68,29.5301,98.43137,3694.216,186.8,1755,63.92157,1837.628,0.9932935,68,29.5301,12.5,2.890755,50.33107,0.765246305,1.935106,26.00946
618.127,83.13725,61.96078,68,29.5301,100,3750.323,186.8,1766.75,70.98039,1821.674,0.9935985,68,28.6442,12.5,2.92383,50.33107,0,1.954903,25.74607
618.868,83.13725,90.98039,68,29.5301,100,3773.947,186.8,1779,70.98039,1891.292,0.993507,68,29.8254,12.5,5.642595,50.95244,0.838556005,3.771539,13.50972
619.712,84.31373,90.98039,68,29.5301,100,3797.571,186.8,1798.75,70.98039,1915.948,0.993507,68,30.1207,12.5,1.717254,51.57381,0.736220379,1.147927,44.92778
620.45,84.31373,90.98039,68,29.5301,100,3850.725,186.8,1816,70.98039,1926.101,0.99369,68,28.6442,12.5,4.569642,52.19518,0.84196477,3.054653,17.0871
622.114,84.31373,90.98039,68,29.5301,100,3930.456,186.8,1830,70.98039,1872.437,0.993629,69.8,29.5301,12.5,2.18295,52.19518,0,1.458961,35.77559
622.853,85.88235,90.98039,68,29.5301,100,4010.188,186.8,1866,70.98039,2026.177,0.993507,69.8,28.6442,12.5,4.713849,53.43792,1.68165088,3.150664,16.96084
623.626,85.88235,90.98039,68,29.5301,100,4048.577,186.8,1879.25,70.98039,2000.07,0.993141,69.8,29.8254,12.5,3.303531,54.05929,0.803842173,2.2083,24.48005
624.391,86.66666,90.98039,68,29.5301,100,4134.214,186.8,1904.75,70.98039,2069.688,0.9928665,69.8,29.2348,12.5,4.496877,54.68066,0.812248366,3.00712,18.18373
625.282,62.35294,31.76471,68,29.5301,70.58823,3564.283,186.8,1908.25,70.98039,1708.545,0.9909755,68,27.16769,12.5,3.672648,55.30204,0.697396184,2.456626,22.51137
626.426,50.19608,25.09804,68,29.5301,51.76471,2214.758,186.8,1932,70.98039,1261.828,0.990945,68,28.05359,12.5,2.657907,55.92341,0.543155594,1.781261,31.3954
627.272,72.15686,32.54902,68,29.5301,93.72549,3363.478,186.8,1632.75,92.94118,1694.041,0.9929275,68,28.3489,12.5,2.81799,55.92341,0,1.888602,29.611
628.162,46.66667,24.31373,68,29.5301,49.01961,1984.423,186.8,1647.75,92.94118,884.7302,0.991921,68,23.32878,12.5,2.092986,56.54478,0.698168539,1.399908,40.39178
629.099,33.72549,18.82353,68,29.5301,40.39216,1730.464,186.8,1648.25,92.94118,845.57,0.991067,68,22.14758,7.8125,1.394442,56.54478,0,0.9336284,60.56454
629.844,33.33333,18.82353,68,29.5301,40.39216,1721.605,186.8,1642.75,92.94118,884.7302,0.9910365,68,24.50998,7.8125,1.354752,55.92341,-0.834053691,0.9078361,61.60077
630.662,36.86274,20.78431,68,29.5301,44.31372,1943.081,186.8,1646,92.94118,994.9589,0.989847,68,25.10059,7.8125,1.558494,55.92341,0,1.044398,53.54605
631.396,29.80392,12.54902,68,29.5301,30.19608,1213.687,186.8,1637.75,92.94118,552.5938,0.9903045,68,13.28854,7.8125,0.928746,56.54478,0.846553134,0.6231313,90.74296
632.308,23.52941,16.47059,68,29.5301,36.07843,1633.015,186.8,1657,92.94118,835.4174,0.9896945,69.8,20.67107,7.8125,1.133811,55.92341,-0.681326754,0.7603658,73.54803
633.056,30.98039,17.64706,68,29.5301,36.86274,1627.109,186.8,1653.5,92.94118,831.0662,0.984967,69.8,21.55697,7.8125,1.242297,55.92341,0,0.8336331,67.08395
633.836,32.15686,18.03922,68,29.5301,38.43137,1624.156,186.8,1650.25,92.94118,757.097,0.984479,69.8,19.19456,7.8125,1.268757,56.54478,0.796628205,0.8554752,66.0975
634.582,29.41176,16.86275,68,29.5301,34.90196,1482.411,186.8,1656.5,92.94118,716.4865,0.985638,69.8,18.60396,7.8125,1.117935,56.54478,0,0.7541553,74.97764
635.575,29.80392,15.29412,68,29.5301,29.01961,1201.875,188.6,1648.25,83.92157,488.7772,0.9852415,69.8,10.04023,7.8125,1.131165,56.54478,0,0.7621829,74.18794
636.347,18.03922,14.90196,68,29.5301,21.56863,950.8692,188.6,1652.5,83.92157,464.1208,0.9900605,69.8,10.33554,7.8125,0.681345,56.54478,0,0.4592774,123.1168
637.128,18.03922,14.11765,68,29.5301,20.39216,927.2451,188.6,1649.5,83.92157,443.8155,0.9901215,69.8,7.382525,7.8125,0.689283,56.54478,0,0.4623667,122.2942
638.079,14.5098,14.11765,68,29.5301,18.82353,927.2451,188.6,1647.25,83.92157,468.4719,0.9903045,69.8,11.51674,7.8125,0.521262,56.54478,0,0.3496377,161.7239
639.389,20,15.68627,68,29.5301,25.09804,1066.037,188.6,1655,83.92157,538.09,0.989115,71.6,12.69794,7.8125,0.54243,56.54478,0,0.3637689,155.4415
640.414,21.17647,15.29412,68,29.5301,23.13725,986.3054,188.6,1656.75,83.92157,533.7389,0.9884745,71.6,13.28854,7.8125,0.750141,56.54478,0,0.5036708,112.2653
641.244,21.96078,16.07843,68,29.5301,26.66667,1142.815,188.6,1661.75,83.92157,552.5938,0.9875595,71.6,13.58385,7.8125,0.874503,56.54478,0,0.5875522,96.23787
641.971,23.52941,16.07843,68,29.5301,28.23529,1216.64,188.6,1663,83.92157,646.8683,0.987224,71.6,15.65095,7.8125,0.931392,56.54478,0,0.6263541,90.27606
643.13,24.70588,16.47059,68,29.5301,31.37255,1337.714,188.6,1664.75,83.92157,652.6698,0.986675,71.6,18.60396,7.8125,0.893025,56.54478,0,0.6007566,94.1226
643.859,28.23529,17.64706,68,29.5301,35.68628,1514.894,188.6,1662.75,83.92157,771.6008,0.9860345,71.6,19.48987,7.8125,1.050462,56.54478,0,0.7070611,79.97157
644.732,28.62745,16.86275,68,29.5301,34.90196,1491.27,188.6,1660,78.03922,775.9519,0.9859735,71.6,21.26167,7.8125,0.903609,56.54478,0,0.60861,92.90806
645.444,51.37255,30.58824,68,29.5301,70.98039,3068.177,188.6,1660.75,78.03922,1604.117,0.9813985,71.6,28.05359,7.8125,2.168397,56.54478,0,1.460576,38.71402
646.353,61.56863,29.41176,68,29.5301,75.68627,3274.888,188.6,1673,78.03922,1673.735,0.978989,69.8,27.46299,12.5,2.537514,57.16615,0.683575358,1.717172,33.29087
647.134,80,36.86274,68,29.5301,98.43137,3511.129,188.6,1736.75,78.03922,1866.636,0.9803005,69.8,28.9395,12.5,3.058776,57.16615,0,2.075012,27.5498
647.938,85.4902,43.52941,68,29.5301,98.82353,4429.515,188.6,2022.25,78.03922,2219.077,0.9829235,69.8,28.6442,12.5,4.523337,57.78752,0.772848259,3.064435,18.85748
648.977,86.27451,46.66667,68,29.5301,99.60784,4429.515,188.6,2041.75,78.03922,2213.276,0.992897,69.8,27.46299,12.5,4.770738,58.40889,0.598046198,3.223417,18.12018
650.117,53.33333,29.41176,68,29.5301,61.96078,2976.634,188.6,2045.75,78.03922,1480.835,0.990457,68,27.46299,12.5,2.880171,59.03026,0.545061404,1.926481,30.6415
650.858,54.5098,27.05882,68,29.5301,61.56863,3153.815,188.6,2047.25,78.03922,1872.437,0.9908535,68,28.05359,12.5,2.663199,59.65163,0.838556005,1.785742,33.4044
651.631,84.70588,40.78431,68,29.5301,98.03922,4429.515,188.6,2075.25,78.03922,2145.108,0.9942695,68,28.9395,12.5,4.062933,59.65163,0,2.723208,21.90491
652.457,87.05882,46.27451,68,29.5301,99.60784,4429.515,188.6,2087.25,78.03922,2134.956,0.993873,68,30.1207,12.5,4.679451,59.65163,0,3.125658,19.08451
653.473,87.45098,49.80392,68,29.5301,100,4429.515,186.8,2105,78.03922,2204.574,0.9937205,68,29.8254,12.5,3.840669,60.27301,0.611594488,2.566414,23.4853
654.352,88.23529,56.47059,68,29.5301,100,4429.515,186.8,2105.75,78.03922,2139.307,0.993263,68,29.2348,12.5,3.459645,60.89438,0.706905575,2.31216,26.33657
655.398,87.05882,56.86274,68,29.5301,100,4429.515,186.8,2116,78.03922,2145.108,0.9928055,68,28.9395,12.5,4.748247,60.89438,0,3.174824,19.18039
656.124,80,34.5098,68,29.5301,85.09804,4394.079,186.8,2118.75,78.03922,2124.803,0.9926835,68,26.57709,12.5,3.798333,61.51575,0.855881543,2.540853,24.21067
657.817,43.13726,26.27451,66.2,29.5301,48.23529,2250.194,186.8,2109.25,78.03922,1118.241,0.9920125,66.2,28.05359,7.8125,2.807406,61.51575,0,1.878214,32.75225
